"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"1","A4GNT",1,1,0,0,"NotAge"
"2","AASDH",1,1,0,0,"NotAge"
"3","ABCB1",1,1,0,0,"NotAge"
"4","ABCC8",2,1,21,7,"NotAge"
"5","ABCG5",6,3,2,1,"NotAge"
"6","ABCG8",5,3,0,0,"NotAge"
"7","ABHD6",1,1,0,0,"NotAge"
"8","ABI2",1,1,0,0,"NotAge"
"9","ABLIM1",5,2,0,0,"NotAge"
"10","ABT1",7,4,0,0,"NotAge"
"11","ACAD10",4,2,0,0,"NotAge"
"12","ACADSB",2,2,0,0,"NotAge"
"13","ACADVL",3,1,3,1,"NotAge"
"14","ACBD4",1,1,0,0,"NotAge"
"15","ACD",2,1,0,0,"NotAge"
"16","ACLY",1,1,0,0,"NotAge"
"17","ACP2",1,1,0,0,"NotAge"
"18","ACSM5",1,1,0,0,"NotAge"
"19","ACTG1P12",3,1,0,0,"NotAge"
"20","ACTG1P19",3,1,0,0,"NotAge"
"21","ACTG1P20",2,1,0,0,"NotAge"
"22","ACTL10",2,1,0,0,"NotAge"
"23","ACTN4",1,1,2,1,"NotAge"
"24","ACTR2",1,1,1,1,"NotAge"
"25","ADAM10",1,1,0,0,"NotAge"
"26","ADAM19",1,1,0,0,"NotAge"
"27","ADAM1A",7,3,0,0,"NotAge"
"28","ADAM1B",7,3,0,0,"NotAge"
"29","ADARB1",1,1,0,0,"NotAge"
"30","ADCY3",1,1,0,0,"NotAge"
"31","ADD2",3,1,0,0,"NotAge"
"32","ADK",1,1,0,0,"NotAge"
"33","ADM",1,1,0,0,"NotAge"
"34","ADM-DT",1,1,0,0,"NotAge"
"35","AFAP1",1,1,0,0,"NotAge"
"36","AGAP2",1,1,1,1,"NotAge"
"37","AGAP2-AS1",1,1,1,1,"NotAge"
"38","AGBL2",2,1,0,0,"NotAge"
"39","AGFG1",1,1,0,0,"NotAge"
"40","AGPAT4",5,1,0,0,"NotAge"
"41","AGPS",1,1,0,0,"NotAge"
"42","AGRP",2,1,0,0,"NotAge"
"43","AHCYL1",1,1,0,0,"NotAge"
"44","AHI1",4,2,0,0,"NotAge"
"45","AHSA2P",1,1,0,0,"NotAge"
"46","AIFM1P1",1,1,0,0,"NotAge"
"47","AIG1",2,2,0,0,"NotAge"
"48","AKT3",1,1,0,0,"NotAge"
"49","AKTIP",1,1,0,0,"NotAge"
"50","ALCAM",2,1,0,0,"NotAge"
"51","ALDH2",7,3,0,0,"NotAge"
"52","ALDH9A1",2,1,0,0,"NotAge"
"53","ALG1L13P",2,1,0,0,"NotAge"
"54","ALG1L3P",1,1,0,0,"NotAge"
"55","ALG6",1,1,0,0,"NotAge"
"56","ALG9",1,1,0,0,"NotAge"
"57","ALKBH6",2,1,0,0,"NotAge"
"58","ALOX5",1,1,0,0,"NotAge"
"59","ALX3",1,1,0,0,"NotAge"
"60","AMBRA1",4,1,0,0,"NotAge"
"61","AMPD3",1,1,0,0,"NotAge"
"62","ANAPC5",5,2,3,2,"NotAge"
"63","ANGPTL2",2,1,2,1,"NotAge"
"64","ANGPTL8",2,1,0,0,"NotAge"
"65","ANKFN1",1,1,0,0,"NotAge"
"66","ANKH",2,2,0,0,"NotAge"
"67","ANKRD29",1,1,0,0,"NotAge"
"68","ANKRD31",1,1,0,0,"NotAge"
"69","ANKRD34C-AS1",3,1,0,0,"NotAge"
"70","ANP32BP1",1,1,0,0,"NotAge"
"71","ANP32E",1,1,0,0,"NotAge"
"72","AP1M2",2,1,0,0,"NotAge"
"73","AP4B1",3,1,0,0,"NotAge"
"74","AP4B1-AS1",3,1,0,0,"NotAge"
"75","AP5Z1",2,1,1,1,"NotAge"
"76","APH1A",1,1,8,4,"NotAge"
"77","APOA1",4,2,8,4,"NotAge"
"78","APOA1-AS",5,2,8,4,"NotAge"
"79","APOA4",5,2,0,0,"NotAge"
"80","APOA5",4,2,8,4,"NotAge"
"81","APOB",1,1,1,1,"NotAge"
"82","APOBR",1,1,0,0,"NotAge"
"83","APOC2",1,1,0,0,"NotAge"
"84","APOC3",5,2,8,4,"Age"
"85","APOC4",1,1,0,0,"NotAge"
"86","APOC4-APOC2",1,1,0,0,"NotAge"
"87","APOF",3,1,0,0,"NotAge"
"88","APOLD1",1,1,0,0,"NotAge"
"89","APONP",3,1,0,0,"NotAge"
"90","ARAP1",1,1,0,0,"NotAge"
"91","ARAP1-AS1",1,1,1,1,"NotAge"
"92","ARAP1-AS2",1,1,1,1,"NotAge"
"93","ARFGEF2",1,1,0,0,"NotAge"
"94","ARHGAP1",4,1,0,0,"Age"
"95","ARHGAP26",1,1,0,0,"NotAge"
"96","ARHGAP27",1,1,0,0,"NotAge"
"97","ARHGAP42",1,1,0,0,"NotAge"
"98","ARHGAP42-AS1",1,1,0,0,"NotAge"
"99","ARHGEF12",1,1,0,0,"NotAge"
"100","ARHGEF18",1,1,0,0,"NotAge"
"101","ARHGEF7",1,1,0,0,"NotAge"
"102","ARID3B",1,1,0,0,"NotAge"
"103","ARL5B",1,1,0,0,"NotAge"
"104","ARMH3",1,1,6,3,"NotAge"
"105","ARPP19P2",1,1,0,0,"NotAge"
"106","ART2BP",1,1,0,0,"NotAge"
"107","ART2P",1,1,0,0,"NotAge"
"108","ASAP2",2,1,0,0,"NotAge"
"109","ASNSP3",2,1,0,0,"NotAge"
"110","ASPH",2,1,0,0,"NotAge"
"111","ASTN2",1,1,14,4,"NotAge"
"112","ASXL1",1,1,5,2,"NotAge"
"113","ATG13",4,1,0,0,"NotAge"
"114","ATG16L2",1,1,0,0,"NotAge"
"115","ATG4C",1,1,0,0,"NotAge"
"116","ATG4D",2,1,0,0,"NotAge"
"117","ATG7",1,1,0,0,"NotAge"
"118","ATP13A1",1,1,5,3,"NotAge"
"119","ATP1B1",5,2,13,4,"NotAge"
"120","ATP4B",1,1,0,0,"NotAge"
"121","ATP5F1AP3",2,1,0,0,"NotAge"
"122","ATP5MJ",1,1,0,0,"NotAge"
"123","ATP6V0D1",2,1,0,0,"NotAge"
"124","ATP6V0D1-DT",2,1,0,0,"NotAge"
"125","ATRNL1",1,1,0,0,"NotAge"
"126","ATXN1L",1,1,0,0,"NotAge"
"127","ATXN2",4,2,0,0,"NotAge"
"128","ATXN2-AS",4,2,0,0,"NotAge"
"129","AVIL",1,1,0,0,"NotAge"
"130","AXIN1",1,1,0,0,"NotAge"
"131","AZIN1",1,1,0,0,"NotAge"
"132","B3GALT6",2,1,0,0,"NotAge"
"133","B4GALT4",2,1,0,0,"NotAge"
"134","B4GALT4-AS1",2,1,0,0,"NotAge"
"135","B9D2",1,1,0,0,"NotAge"
"136","BABAM2",3,2,0,0,"NotAge"
"137","BAD",1,1,1,1,"NotAge"
"138","BAK1",1,1,0,0,"Age"
"139","BAZ2A",1,1,2,1,"NotAge"
"140","BCAR1",2,1,3,2,"NotAge"
"141","BCAS2",3,1,0,0,"NotAge"
"142","BCL2L14",1,1,0,0,"NotAge"
"143","BCL2L15",3,1,0,0,"NotAge"
"144","BCL3",1,1,0,0,"NotAge"
"145","BCL6",1,1,0,0,"NotAge"
"146","BDNF-AS",1,1,0,0,"NotAge"
"147","BDP1",1,1,0,0,"NotAge"
"148","BLK",1,1,0,0,"NotAge"
"149","BLOC1S3",2,1,0,0,"NotAge"
"150","BLZF1",3,1,0,0,"NotAge"
"151","BMS1P4",3,1,0,0,"NotAge"
"152","BOK",1,1,0,0,"NotAge"
"153","BORCS8-MEF2B",1,1,4,2,"NotAge"
"154","BPIFB5P",1,1,0,0,"NotAge"
"155","BPIFB9P",1,1,0,0,"NotAge"
"156","BRAP",4,2,0,0,"NotAge"
"157","BRAT1",1,1,0,0,"NotAge"
"158","BRD7",2,1,1,1,"NotAge"
"159","BRMS1L",1,1,0,0,"NotAge"
"160","BROX",1,1,0,0,"NotAge"
"161","BTG4",1,1,0,0,"NotAge"
"162","BTN1A1",7,4,0,0,"NotAge"
"163","BTN1A1P1",8,5,0,0,"NotAge"
"164","BTN2A1",8,5,0,0,"NotAge"
"165","BTN2A2",6,3,0,0,"NotAge"
"166","BTN2A3P",7,4,0,0,"NotAge"
"167","BTN3A1",8,5,7,4,"NotAge"
"168","BTN3A2",6,3,0,0,"NotAge"
"169","BTN3A3",7,4,8,5,"NotAge"
"170","BTRC",1,1,0,0,"NotAge"
"171","BUD13",4,2,0,0,"NotAge"
"172","C11orf24",2,1,0,0,"NotAge"
"173","C11orf49",4,1,0,0,"NotAge"
"174","C12orf54",2,1,0,0,"NotAge"
"175","C12orf73",3,1,0,0,"NotAge"
"176","C13orf42",1,1,0,0,"NotAge"
"177","C15orf39",1,1,0,0,"NotAge"
"178","C16orf86",2,1,0,0,"NotAge"
"179","C17orf67",1,1,0,0,"NotAge"
"180","C19orf38",1,1,0,0,"NotAge"
"181","C19orf73",3,2,0,0,"NotAge"
"182","C1GALT1",3,2,0,0,"NotAge"
"183","C1GALT1C1L",4,3,0,0,"NotAge"
"184","C1orf112",2,1,0,0,"NotAge"
"185","C1orf159",1,1,0,0,"NotAge"
"186","C1orf185",1,1,0,0,"NotAge"
"187","C1orf198",1,1,0,0,"NotAge"
"188","C1orf35",1,1,0,0,"NotAge"
"189","C1QL1",1,1,2,1,"NotAge"
"190","C1QTNF12",2,1,0,0,"NotAge"
"191","C1QTNF4",3,1,0,0,"NotAge"
"192","C20orf144",2,1,0,0,"NotAge"
"193","C2orf16",2,2,0,0,"NotAge"
"194","C6orf58",1,1,0,0,"NotAge"
"195","C8B",1,1,0,0,"NotAge"
"196","C8orf34",1,1,0,0,"NotAge"
"197","C8orf74",1,1,0,0,"NotAge"
"198","CA14",1,1,0,0,"NotAge"
"199","CACNA1D",1,1,0,0,"NotAge"
"200","CACNB2",1,1,0,0,"NotAge"
"201","CACNG1",1,1,2,2,"NotAge"
"202","CACNG4",1,1,0,0,"NotAge"
"203","CADM2",1,1,14,5,"NotAge"
"204","CAGE1",1,1,0,0,"NotAge"
"205","CALU",1,1,0,0,"NotAge"
"206","CAMK2G",3,1,0,0,"NotAge"
"207","CAMKMT",3,1,0,0,"NotAge"
"208","CAMP",1,1,0,0,"NotAge"
"209","CAMSAP2",2,1,0,0,"NotAge"
"210","CAP1",1,1,1,1,"NotAge"
"211","CAPN12",1,1,0,0,"NotAge"
"212","CARD9",3,1,0,0,"NotAge"
"213","CARF",1,1,0,0,"NotAge"
"214","CARM1",2,1,2,1,"NotAge"
"215","CARMIL1",6,3,0,0,"NotAge"
"216","CARMIL2",2,1,0,0,"NotAge"
"217","CASC15",2,2,0,0,"NotAge"
"218","CASQ2",1,1,10,3,"NotAge"
"219","CASTOR1",1,1,0,0,"NotAge"
"220","CASTOR3",3,1,0,0,"NotAge"
"221","CASZ1",1,1,0,0,"NotAge"
"222","CATSPERZ",1,1,0,0,"NotAge"
"223","CAV2",1,1,0,0,"NotAge"
"224","CAVIN2",2,1,3,1,"NotAge"
"225","CAVIN2-AS1",3,1,2,1,"NotAge"
"226","CAVIN4",3,1,0,0,"NotAge"
"227","CBFA2T2",2,1,0,0,"NotAge"
"228","CBLB",2,1,0,0,"NotAge"
"229","CC2D2B",1,1,0,0,"NotAge"
"230","CCDC103",1,1,0,0,"NotAge"
"231","CCDC121",3,2,0,0,"NotAge"
"232","CCDC134",1,1,0,0,"NotAge"
"233","CCDC146",1,1,0,0,"NotAge"
"234","CCDC157",2,1,0,0,"NotAge"
"235","CCDC159",1,1,0,0,"NotAge"
"236","CCDC181",5,2,0,0,"NotAge"
"237","CCDC187",4,1,0,0,"NotAge"
"238","CCDC192",1,1,0,0,"NotAge"
"239","CCDC200",1,1,0,0,"NotAge"
"240","CCDC26",4,1,0,0,"NotAge"
"241","CCDC88B",1,1,0,0,"NotAge"
"242","CCL3",1,1,1,1,"NotAge"
"243","CCL3-AS1",1,1,1,1,"NotAge"
"244","CCL4",1,1,0,0,"NotAge"
"245","CCNG2",1,1,0,0,"NotAge"
"246","CCNJ",1,1,0,0,"NotAge"
"247","CCNT1",1,1,0,0,"NotAge"
"248","CCR7",2,1,0,0,"NotAge"
"249","CCR8",3,1,0,0,"NotAge"
"250","CD160",1,1,0,0,"NotAge"
"251","CD274",2,1,0,0,"NotAge"
"252","CD28",1,1,0,0,"NotAge"
"253","CD44",3,1,0,0,"NotAge"
"254","CD69",2,1,0,0,"NotAge"
"255","CD83P1",7,4,0,0,"NotAge"
"256","CDC123",1,1,0,0,"NotAge"
"257","CDC25A",1,1,0,0,"NotAge"
"258","CDC26",1,1,0,0,"NotAge"
"259","CDC27",1,1,0,0,"NotAge"
"260","CDC37",3,1,5,2,"NotAge"
"261","CDC42EP1",3,1,0,0,"NotAge"
"262","CDC5L",1,1,0,0,"NotAge"
"263","CDC6",3,1,0,0,"NotAge"
"264","CDHR2",1,1,0,0,"NotAge"
"265","CDHR5",1,1,0,0,"NotAge"
"266","CDK10",1,1,0,0,"NotAge"
"267","CDK11A",1,1,1,1,"NotAge"
"268","CDK11B",1,1,1,1,"NotAge"
"269","CDK4",1,1,1,1,"NotAge"
"270","CDK5RAP1",1,1,0,0,"NotAge"
"271","CDKAL1",4,2,0,0,"NotAge"
"272","CDKN2A",8,3,0,0,"Age"
"273","CDKN2A-DT",4,2,0,0,"NotAge"
"274","CDKN2B",8,3,0,0,"Age"
"275","CDKN2B-AS1",8,3,0,0,"NotAge"
"276","CDKN2D",2,1,0,0,"NotAge"
"277","CEACAM16-AS1",1,1,0,0,"NotAge"
"278","CEACAM22P",1,1,0,0,"NotAge"
"279","CEACAM3",1,1,0,0,"NotAge"
"280","CELF1",2,1,2,1,"NotAge"
"281","CENPE",5,3,0,0,"NotAge"
"282","CENPO",1,1,0,0,"NotAge"
"283","CEP41",3,2,0,0,"NotAge"
"284","CES3",1,1,0,0,"NotAge"
"285","CES4A",1,1,0,0,"NotAge"
"286","CFAP161",1,1,0,0,"NotAge"
"287","CFAP221",1,1,0,0,"NotAge"
"288","CFAP251",1,1,0,0,"NotAge"
"289","CFAP418-AS1",1,1,0,0,"NotAge"
"290","CFAP43",2,1,0,0,"NotAge"
"291","CFAP58",1,1,0,0,"NotAge"
"292","CFAP58-DT",1,1,0,0,"NotAge"
"293","CFAP73",4,2,0,0,"NotAge"
"294","CFDP1",2,2,0,0,"NotAge"
"295","CFL2",1,1,0,0,"NotAge"
"296","CFTR",1,1,0,0,"NotAge"
"297","CHCHD1",3,1,0,0,"NotAge"
"298","CHCHD2P7",2,1,0,0,"NotAge"
"299","CHCHD3P3",2,1,0,0,"NotAge"
"300","CHDH",1,1,0,0,"NotAge"
"301","CHMP4B",1,1,0,0,"NotAge"
"302","CHP1",1,1,0,0,"NotAge"
"303","CHRM4",1,1,0,0,"NotAge"
"304","CHRNA1",1,1,0,0,"NotAge"
"305","CHRNA9",2,1,0,0,"NotAge"
"306","CHST6",1,1,0,0,"NotAge"
"307","CIAO2AP2",1,1,0,0,"NotAge"
"308","CILP2",1,1,0,0,"NotAge"
"309","CIP2A",2,1,0,0,"NotAge"
"310","CISD2",2,2,0,0,"Age"
"311","CKAP5",4,1,0,0,"NotAge"
"312","CKM",2,1,0,0,"NotAge"
"313","CKS1B",1,1,0,0,"NotAge"
"314","CLASP1",2,2,0,0,"NotAge"
"315","CLASRP",1,1,2,1,"NotAge"
"316","CLCN6",1,1,0,0,"NotAge"
"317","CLDN23",2,1,0,0,"NotAge"
"318","CLDN7",2,1,0,0,"NotAge"
"319","CLEC10A",1,1,0,0,"NotAge"
"320","CLEC12A-AS1",3,1,0,0,"NotAge"
"321","CLEC2A",3,1,0,0,"NotAge"
"322","CLEC2B",3,1,0,0,"NotAge"
"323","CLEC2D",1,1,0,0,"NotAge"
"324","CLEC2L",1,1,0,0,"NotAge"
"325","CLECL1",1,1,0,0,"NotAge"
"326","CLINT1",1,1,0,0,"NotAge"
"327","CLIP3",2,1,0,0,"NotAge"
"328","CLK3",1,1,0,0,"NotAge"
"329","CLN8",1,1,0,0,"NotAge"
"330","CLNK",1,1,0,0,"NotAge"
"331","CLPB",1,1,0,0,"NotAge"
"332","CLPTM1",1,1,0,0,"NotAge"
"333","CLVS1",2,1,0,0,"NotAge"
"334","CLYBL",3,1,0,0,"NotAge"
"335","CMAHP",4,1,0,0,"NotAge"
"336","CMIP",1,1,0,0,"NotAge"
"337","CNGA3",2,1,0,0,"NotAge"
"338","COBLL1",1,1,0,0,"NotAge"
"339","COG5",4,1,0,0,"NotAge"
"340","COL14A1",2,1,0,0,"NotAge"
"341","COL17A1",1,1,0,0,"NotAge"
"342","COL4A3",4,2,0,0,"NotAge"
"343","COL4A4",4,2,0,0,"NotAge"
"344","COMETT",1,1,0,0,"NotAge"
"345","COMMD4",1,1,0,0,"NotAge"
"346","COMP",1,1,0,0,"NotAge"
"347","COX11P1",8,4,0,0,"NotAge"
"348","COX6CP13",1,1,0,0,"NotAge"
"349","CP",3,1,0,0,"NotAge"
"350","CPED1",2,1,0,0,"NotAge"
"351","CPHL1P",3,1,0,0,"NotAge"
"352","CPLX3",1,1,0,0,"NotAge"
"353","CRACD",1,1,0,0,"NotAge"
"354","CREB3L1",1,1,0,0,"NotAge"
"355","CREB3L4",1,1,0,0,"NotAge"
"356","CREBBP",1,1,1,1,"Age"
"357","CRHR1",4,2,21,7,"NotAge"
"358","CRIP1P1",1,1,0,0,"NotAge"
"359","CRIP3",1,1,0,0,"NotAge"
"360","CRTC1",1,1,1,1,"NotAge"
"361","CRTC3",1,1,0,0,"NotAge"
"362","CRTC3-AS1",1,1,0,0,"NotAge"
"363","CSF1",1,1,0,0,"NotAge"
"364","CSK",1,1,0,0,"NotAge"
"365","CSPG5",1,1,29,8,"NotAge"
"366","CSRNP3",3,2,0,0,"NotAge"
"367","CTCF",2,1,5,2,"NotAge"
"368","CTCF-DT",2,1,0,0,"NotAge"
"369","CTDNEP1",3,1,9,4,"NotAge"
"370","CTDSP2",1,1,0,0,"NotAge"
"371","CTDSPL2",1,1,0,0,"NotAge"
"372","CTDSPL2-DT",1,1,1,1,"NotAge"
"373","CTIF",1,1,0,0,"NotAge"
"374","CTLA4",2,1,0,0,"NotAge"
"375","CTRB1",2,1,0,0,"NotAge"
"376","CTSB",2,1,0,0,"NotAge"
"377","CTSH",1,1,0,0,"NotAge"
"378","CTTNBP2NL",1,1,0,0,"NotAge"
"379","CTXN3",1,1,0,0,"NotAge"
"380","CUL1P1",1,1,0,0,"NotAge"
"381","CUX2",4,2,0,0,"NotAge"
"382","CYFIP2",1,1,0,0,"NotAge"
"383","CYLD",2,1,0,0,"NotAge"
"384","CYLD-AS1",3,1,0,0,"NotAge"
"385","CYP1A1",1,1,0,0,"NotAge"
"386","CYP20A1",1,1,0,0,"NotAge"
"387","CYP27B1",1,1,0,0,"NotAge"
"388","CYP2C19",2,1,0,0,"NotAge"
"389","CYP51A1P3",3,1,0,0,"NotAge"
"390","CYTH2",2,1,0,0,"NotAge"
"391","DAB1",1,1,0,0,"NotAge"
"392","DCAF16",1,1,0,0,"NotAge"
"393","DCAKD",1,1,0,0,"NotAge"
"394","DCBLD1",1,1,0,0,"NotAge"
"395","DCLRE1B",3,1,0,0,"NotAge"
"396","DCTN2",1,1,0,0,"NotAge"
"397","DDB2",4,1,0,0,"NotAge"
"398","DDIT3",1,1,0,0,"Age"
"399","DDX4",2,2,0,0,"NotAge"
"400","DDX47",1,1,0,0,"NotAge"
"401","DDX54",4,2,7,3,"NotAge"
"402","DDX56",1,1,0,0,"NotAge"
"403","DDX59-AS1",2,1,0,0,"NotAge"
"404","DEAF1",1,1,0,0,"NotAge"
"405","DENND2C",3,1,0,0,"NotAge"
"406","DENND4C",2,1,0,0,"NotAge"
"407","DEPTOR",5,2,0,0,"NotAge"
"408","DGKB",2,1,3,1,"NotAge"
"409","DGKE",1,1,0,0,"NotAge"
"410","DGKZ",4,1,0,0,"NotAge"
"411","DHODH",2,1,0,0,"NotAge"
"412","DHX30",1,1,0,0,"NotAge"
"413","DHX38",2,1,11,4,"NotAge"
"414","DIP2B",1,1,0,0,"NotAge"
"415","DISP1",2,1,0,0,"NotAge"
"416","DLEU1",1,1,0,0,"NotAge"
"417","DLEU7",1,1,0,0,"NotAge"
"418","DLG1",1,1,0,0,"NotAge"
"419","DLG1-AS1",1,1,5,3,"NotAge"
"420","DLG4",3,1,0,0,"NotAge"
"421","DMTF1",2,1,0,0,"NotAge"
"422","DNAH11",1,1,0,0,"NotAge"
"423","DNAH2",1,1,0,0,"NotAge"
"424","DNAJB1P1",3,1,0,0,"NotAge"
"425","DNAJC15",5,2,0,0,"NotAge"
"426","DNAJC4",1,1,3,1,"NotAge"
"427","DNAJC6",3,1,1,1,"NotAge"
"428","DNASE1",1,1,0,0,"NotAge"
"429","DND1P1",1,1,0,0,"NotAge"
"430","DNLZ",3,1,0,0,"NotAge"
"431","DNM1P34",1,1,0,0,"NotAge"
"432","DNM2",5,2,3,1,"NotAge"
"433","DNMT3A",1,1,0,0,"NotAge"
"434","DOCK6",5,1,0,0,"NotAge"
"435","DOK7",2,1,0,0,"NotAge"
"436","DPEP3",1,1,0,0,"NotAge"
"437","DPP4",2,1,0,0,"NotAge"
"438","DPP4-DT",1,1,0,0,"NotAge"
"439","DPT",2,1,0,0,"NotAge"
"440","DPYSL5",1,1,0,0,"NotAge"
"441","DRD4",1,1,0,0,"NotAge"
"442","DRD5",1,1,0,0,"NotAge"
"443","DSCAM",2,2,0,0,"NotAge"
"444","DSEL",3,1,0,0,"NotAge"
"445","DSEL-AS1",3,1,0,0,"NotAge"
"446","DSPP",1,1,0,0,"NotAge"
"447","DTX1",4,2,0,0,"NotAge"
"448","DUS2",2,1,0,0,"NotAge"
"449","DUSP16",1,1,0,0,"NotAge"
"450","DUSP8P5",3,1,3,1,"NotAge"
"451","DVL2",3,1,0,0,"NotAge"
"452","DYNC1I1",2,1,16,5,"NotAge"
"453","DYNC2LI1",5,2,0,0,"NotAge"
"454","DYNLL1P1",1,1,0,0,"NotAge"
"455","DYNLL1P2",2,1,0,0,"NotAge"
"456","DZIP1L",1,1,0,0,"NotAge"
"457","E2F1",2,1,0,0,"Age"
"458","E2F3",1,1,0,0,"NotAge"
"459","E2F3-IT1",1,1,0,0,"NotAge"
"460","E2F4",1,1,0,0,"NotAge"
"461","EAF2",1,1,0,0,"NotAge"
"462","EBF2",1,1,0,0,"NotAge"
"463","ECHDC1",1,1,0,0,"NotAge"
"464","ECSIT",2,1,0,0,"NotAge"
"465","EDC3",1,1,0,0,"NotAge"
"466","EEF1A1P24",3,1,0,0,"NotAge"
"467","EEF1AKMT3",1,1,0,0,"NotAge"
"468","EFCAB13",3,1,0,0,"NotAge"
"469","EFCAB13-DT",3,1,2,1,"NotAge"
"470","EFCAB15P",1,1,0,0,"NotAge"
"471","EFCAB3",1,1,0,0,"NotAge"
"472","EFEMP1",2,1,0,0,"Age"
"473","EFNA1",1,1,0,0,"NotAge"
"474","EFR3B",1,1,0,0,"NotAge"
"475","EFTUD2",1,1,0,0,"NotAge"
"476","EGFEM1P",1,1,0,0,"NotAge"
"477","EHBP1",1,1,0,0,"NotAge"
"478","EHBP1L1",1,1,0,0,"NotAge"
"479","EHD4",1,1,0,0,"NotAge"
"480","EIF2B4",1,1,0,0,"NotAge"
"481","EIF2S2P5",3,1,9,3,"NotAge"
"482","EIF3EP2",1,1,0,0,"NotAge"
"483","EIF4A1P7",3,1,0,0,"NotAge"
"484","EIF4A2P1",1,1,0,0,"NotAge"
"485","EIF4A2P3",1,1,0,0,"NotAge"
"486","EIF4E1B",1,1,17,6,"NotAge"
"487","EIF5AP3",2,1,0,0,"NotAge"
"488","ELAPOR2",2,1,0,0,"NotAge"
"489","ELAVL3",1,1,0,0,"NotAge"
"490","ELMO1",2,1,0,0,"NotAge"
"491","ELOCP2",1,1,0,0,"NotAge"
"492","ELP5",2,1,0,0,"NotAge"
"493","EML2",2,1,0,0,"NotAge"
"494","EML4",2,1,0,0,"NotAge"
"495","EMP3",2,1,0,0,"NotAge"
"496","ENC1",2,1,0,0,"NotAge"
"497","ENKD1",2,1,0,0,"NotAge"
"498","ENPP7P1",2,1,0,0,"NotAge"
"499","ENPP7P11",1,1,0,0,"NotAge"
"500","ENPP7P7",1,1,0,0,"NotAge"
"501","ENTPD1-AS1",1,1,0,0,"NotAge"
"502","EPHB2",2,1,0,0,"NotAge"
"503","EPM2AIP1",1,1,0,0,"NotAge"
"504","EPOR",1,1,0,0,"Age"
"505","EPS15",1,1,0,0,"NotAge"
"506","EPS15-AS1",1,1,0,0,"NotAge"
"507","EPS8L3",2,1,0,0,"NotAge"
"508","EPSTI1",5,2,0,0,"NotAge"
"509","ERCC1",5,1,5,1,"Age"
"510","ERCC2",2,1,0,0,"Age"
"511","ERHP1",1,1,0,0,"NotAge"
"512","ERI1",1,1,0,0,"NotAge"
"513","ERP29",6,2,0,0,"NotAge"
"514","ESR1",2,1,0,0,"Age"
"515","ESRRA",1,1,0,0,"NotAge"
"516","ETFA",1,1,0,0,"NotAge"
"517","EVX1",1,1,0,0,"NotAge"
"518","EVX1-AS",1,1,0,0,"NotAge"
"519","EXOC3L1",1,1,0,0,"NotAge"
"520","EXOC3L2",2,1,0,0,"NotAge"
"521","EZH2P1",3,1,0,0,"NotAge"
"522","F2",1,1,0,0,"NotAge"
"523","F5",5,2,0,0,"NotAge"
"524","FAM118B",1,1,0,0,"NotAge"
"525","FAM13A",5,1,0,0,"NotAge"
"526","FAM13A-AS1",1,1,0,0,"NotAge"
"527","FAM167A",2,1,0,0,"NotAge"
"528","FAM167A-AS1",2,1,0,0,"NotAge"
"529","FAM169A",2,1,0,0,"NotAge"
"530","FAM177B",1,1,0,0,"NotAge"
"531","FAM180B",3,1,0,0,"NotAge"
"532","FAM184B",1,1,0,0,"NotAge"
"533","FAM186A",1,1,0,0,"NotAge"
"534","FAM187A",1,1,0,0,"NotAge"
"535","FAM225A",1,1,0,0,"NotAge"
"536","FAM229B",1,1,0,0,"NotAge"
"537","FAM24A",1,1,0,0,"NotAge"
"538","FAM71F1",3,2,0,0,"NotAge"
"539","FAM85B",2,1,0,0,"NotAge"
"540","FAM86B3P",2,1,0,0,"NotAge"
"541","FAM86C2P",1,1,0,0,"NotAge"
"542","FAM86MP",1,1,0,0,"NotAge"
"543","FAM89B",1,1,0,0,"NotAge"
"544","FANCA",1,1,0,0,"NotAge"
"545","FAP",1,1,0,0,"NotAge"
"546","FAT1P1",1,1,0,0,"NotAge"
"547","FAT3",2,1,0,0,"NotAge"
"548","FBXO38",1,1,0,0,"NotAge"
"549","FBXO38-DT",1,1,0,0,"NotAge"
"550","FBXO42",1,1,0,0,"NotAge"
"551","FBXO46",1,1,0,0,"NotAge"
"552","FBXW12",1,1,0,0,"NotAge"
"553","FCAMR",1,1,0,0,"NotAge"
"554","FCF1P2",1,1,0,0,"NotAge"
"555","FCHSD2",1,1,0,0,"NotAge"
"556","FCN3",1,1,0,0,"NotAge"
"557","FCRL3",1,1,0,0,"NotAge"
"558","FDFT1",2,1,0,0,"NotAge"
"559","FEM1A",3,1,0,0,"NotAge"
"560","FERMT3",1,1,1,1,"NotAge"
"561","FETUB",1,1,0,0,"NotAge"
"562","FGD5",1,1,0,0,"NotAge"
"563","FGD5-AS1",1,1,0,0,"NotAge"
"564","FGF12",1,1,0,0,"NotAge"
"565","FGF23",5,2,0,0,"Age"
"566","FGFR3",1,1,0,0,"NotAge"
"567","FHIP1A",2,1,0,0,"NotAge"
"568","FHIP2A",4,2,0,0,"NotAge"
"569","FHOD1",2,1,0,0,"NotAge"
"570","FILNC1",2,1,0,0,"NotAge"
"571","FKBP10",1,1,8,4,"NotAge"
"572","FKBP15",1,1,0,0,"NotAge"
"573","FKBP2",1,1,0,0,"NotAge"
