"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"574","FKBP5",1,1,0,0,"NotAge"
"575","FLAD1",1,1,1,1,"NotAge"
"576","FLRT1",4,2,0,0,"NotAge"
"577","FLT1",2,1,6,3,"Age"
"578","FMC1",1,1,0,0,"NotAge"
"579","FMC1-LUC7L2",1,1,0,0,"NotAge"
"580","FMNL1",1,1,0,0,"NotAge"
"581","FMNL1-DT",1,1,0,0,"NotAge"
"582","FNBP4",2,1,0,0,"NotAge"
"583","FNDC4",2,2,0,0,"NotAge"
"584","FOLH1",1,1,0,0,"NotAge"
"585","FOSB",1,1,3,2,"NotAge"
"586","FOSL2",2,1,2,1,"NotAge"
"587","FOXA1",2,1,0,0,"NotAge"
"588","FOXA3",1,1,0,0,"NotAge"
"589","FOXC1",1,1,0,0,"NotAge"
"590","FOXCUT",1,1,0,0,"NotAge"
"591","FOXK1",2,1,0,0,"NotAge"
"592","FOXP1",1,1,0,0,"NotAge"
"593","FRMD5",1,1,0,0,"NotAge"
"594","FRMD8",2,2,0,0,"NotAge"
"595","FRY",1,1,0,0,"NotAge"
"596","FSTL4",2,1,0,0,"NotAge"
"597","FTH1P3",1,1,0,0,"NotAge"
"598","FUT11",3,1,0,0,"NotAge"
"599","GABARAP",3,1,6,3,"NotAge"
"600","GADD45A",1,1,5,1,"NotAge"
"601","GAL3ST1",2,1,2,1,"NotAge"
"602","GALR1",1,1,0,0,"NotAge"
"603","GAPDHP37",1,1,0,0,"NotAge"
"604","GAPDHP43",1,1,0,0,"NotAge"
"605","GAPDHP72",1,1,0,0,"NotAge"
"606","GAS7",1,1,0,0,"NotAge"
"607","GASAL1",1,1,0,0,"NotAge"
"608","GATA4",2,1,2,1,"NotAge"
"609","GATA5",2,2,0,0,"NotAge"
"610","GATAD2A",2,2,0,0,"NotAge"
"611","GCA",1,1,0,0,"NotAge"
"612","GCKR",2,2,0,0,"NotAge"
"613","GCNAP1",3,1,0,0,"NotAge"
"614","GCNT4",1,1,4,3,"NotAge"
"615","GDF15",3,1,0,0,"NotAge"
"616","GEMIN7",1,1,0,0,"NotAge"
"617","GEMIN7-AS1",1,1,0,0,"NotAge"
"618","GFAP",1,1,3,1,"NotAge"
"619","GFM2",2,1,0,0,"NotAge"
"620","GFOD2",2,1,0,0,"NotAge"
"621","GGA1",4,1,0,0,"NotAge"
"622","GGNBP1",4,2,0,0,"NotAge"
"623","GHRHR",2,1,0,0,"Age"
"624","GIMAP1",1,1,0,0,"NotAge"
"625","GIMAP1-GIMAP5",1,1,0,0,"NotAge"
"626","GIMAP2",2,1,0,0,"NotAge"
"627","GIMAP5",1,1,0,0,"NotAge"
"628","GIMAP6",1,1,0,0,"NotAge"
"629","GINS4",1,1,0,0,"NotAge"
"630","GIPR",1,1,1,1,"NotAge"
"631","GJC2",1,1,0,0,"NotAge"
"632","GJD3",1,1,0,0,"NotAge"
"633","GLIS3",2,1,0,0,"NotAge"
"634","GLS2",3,1,1,1,"NotAge"
"635","GLT8D1",1,1,0,0,"NotAge"
"636","GLUD1P3",3,1,0,0,"NotAge"
"637","GMDS",1,1,0,0,"NotAge"
"638","GMIP",1,1,0,0,"NotAge"
"639","GNB1",1,1,15,7,"NotAge"
"640","GNG12",3,2,7,4,"NotAge"
"641","GNL3",1,1,0,0,"NotAge"
"642","GOLGA6C",1,1,0,0,"NotAge"
"643","GOLGA6D",1,1,0,0,"NotAge"
"644","GOLGA7",1,1,0,0,"NotAge"
"645","GOLGB1",2,1,0,0,"NotAge"
"646","GOLM2",1,1,0,0,"NotAge"
"647","GORAB",2,1,0,0,"NotAge"
"648","GORAB-AS1",2,1,0,0,"NotAge"
"649","GPAT4-AS1",1,1,0,0,"NotAge"
"650","GPN1",3,2,0,0,"NotAge"
"651","GPR137",1,1,0,0,"NotAge"
"652","GPR22",4,1,0,0,"NotAge"
"653","GPR3",1,1,0,0,"NotAge"
"654","GPR4",1,1,0,0,"NotAge"
"655","GPR89A",1,1,0,0,"NotAge"
"656","GPR89P",7,4,0,0,"NotAge"
"657","GPRC5A",1,1,0,0,"NotAge"
"658","GPRIN1",1,1,0,0,"NotAge"
"659","GPRIN3",1,1,0,0,"NotAge"
"660","GPSM1",4,1,0,0,"NotAge"
"661","GRB2",1,1,6,2,"Age"
"662","GREM2",2,1,0,0,"NotAge"
"663","GRIFIN",1,1,0,0,"NotAge"
"664","GRIN2D",2,1,4,2,"NotAge"
"665","GRINA",1,1,0,0,"NotAge"
"666","GRIP1",3,2,0,0,"NotAge"
"667","GRWD1",2,1,0,0,"NotAge"
"668","GSAP",1,1,0,0,"NotAge"
"669","GSTM1",1,1,4,2,"NotAge"
"670","GSTM2",1,1,4,2,"NotAge"
"671","GSTM3",1,1,4,2,"NotAge"
"672","GSTM5",2,1,4,2,"NotAge"
"673","GSTM5P1",5,2,0,0,"NotAge"
"674","GSTO1",1,1,4,2,"NotAge"
"675","GSTO2",1,1,4,2,"NotAge"
"676","GTDC1",1,1,0,0,"NotAge"
"677","GTF2A1",2,1,0,0,"NotAge"
"678","GUK1",1,1,6,3,"NotAge"
"679","GUSBP2",8,5,0,0,"NotAge"
"680","GYG1",1,1,0,0,"NotAge"
"681","GYPA",1,1,0,0,"NotAge"
"682","GYPB",1,1,0,0,"NotAge"
"683","H1-1",8,5,0,0,"NotAge"
"684","H1-12P",7,4,0,0,"NotAge"
"685","H1-2",5,2,0,0,"NotAge"
"686","H1-3",3,1,0,0,"NotAge"
"687","H1-4",3,1,0,0,"NotAge"
"688","H1-5",9,6,0,0,"NotAge"
"689","H1-6",6,3,0,0,"NotAge"
"690","H2AC1",1,1,0,0,"NotAge"
"691","H2AC10P",7,4,0,0,"NotAge"
"692","H2AC11",7,4,0,0,"NotAge"
"693","H2AC12",7,4,0,0,"NotAge"
"694","H2AC13",10,5,0,0,"NotAge"
"695","H2AC14",8,5,0,0,"NotAge"
"696","H2AC15",8,5,0,0,"NotAge"
"697","H2AC16",9,6,0,0,"NotAge"
"698","H2AC17",8,5,0,0,"NotAge"
"699","H2AC2P",1,1,0,0,"NotAge"
"700","H2AC3P",9,5,0,0,"NotAge"
"701","H2AC4",8,5,0,0,"NotAge"
"702","H2AC5P",8,5,0,0,"NotAge"
"703","H2AC6",8,5,0,0,"NotAge"
"704","H2AC7",7,4,0,0,"NotAge"
"705","H2AC9P",3,1,0,0,"NotAge"
"706","H2AZ1-DT",1,1,0,0,"NotAge"
"707","H2BC1",1,1,0,0,"NotAge"
"708","H2BC10",7,4,0,0,"NotAge"
"709","H2BC11",7,4,0,0,"NotAge"
"710","H2BC12",7,4,0,0,"NotAge"
"711","H2BC13",10,5,0,0,"NotAge"
"712","H2BC14",8,5,0,0,"NotAge"
"713","H2BC15",9,6,0,0,"NotAge"
"714","H2BC16P",9,6,0,0,"NotAge"
"715","H2BC17",8,5,0,0,"NotAge"
"716","H2BC2P",1,1,0,0,"NotAge"
"717","H2BC3",8,5,0,0,"NotAge"
"718","H2BC4",8,5,0,0,"NotAge"
"719","H2BC5",6,3,0,0,"NotAge"
"720","H2BC6",7,4,0,0,"NotAge"
"721","H2BC7",7,4,0,0,"NotAge"
"722","H2BC9",1,1,0,0,"NotAge"
"723","H2BP5",9,5,0,0,"NotAge"
"724","H3C1",8,5,0,0,"NotAge"
"725","H3C10",8,5,0,0,"NotAge"
"726","H3C11",9,6,0,0,"NotAge"
"727","H3C12",8,5,0,0,"NotAge"
"728","H3C2",8,5,0,0,"NotAge"
"729","H3C3",8,5,0,0,"NotAge"
"730","H3C4",7,4,0,0,"NotAge"
"731","H3C6",3,1,0,0,"NotAge"
"732","H3C8",7,4,0,0,"NotAge"
"733","H3C9P",8,5,0,0,"NotAge"
"734","H3P26",8,5,0,0,"NotAge"
"735","H3P30",2,1,0,0,"NotAge"
"736","H3P6",1,1,0,0,"NotAge"
"737","H4C1",8,5,0,0,"NotAge"
"738","H4C10P",10,5,0,0,"NotAge"
"739","H4C11",7,4,0,0,"NotAge"
"740","H4C12",7,4,0,0,"NotAge"
"741","H4C13",9,6,0,0,"NotAge"
"742","H4C2",8,5,0,0,"NotAge"
"743","H4C3",6,3,0,0,"NotAge"
"744","H4C4",7,4,0,0,"NotAge"
"745","H4C5",7,4,0,0,"NotAge"
"746","H4C8",1,1,0,0,"NotAge"
"747","H4C9",7,4,0,0,"NotAge"
"748","HARBI1",3,1,0,0,"NotAge"
"749","HAUS4P1",2,1,0,0,"NotAge"
"750","HCG11",6,4,0,0,"NotAge"
"751","HDGF",1,1,0,0,"NotAge"
"752","HDHD2",1,1,0,0,"NotAge"
"753","HECTD4",4,2,0,0,"NotAge"
"754","HELB",1,1,0,0,"NotAge"
"755","HELLS",1,1,0,0,"Age"
"756","HELZ",2,1,0,0,"NotAge"
"757","HELZ-AS1",1,1,0,0,"NotAge"
"758","HERC3",1,1,0,0,"NotAge"
"759","HERC5",1,1,0,0,"NotAge"
"760","HES5",1,1,0,0,"NotAge"
"761","HEXB",2,1,2,1,"NotAge"
"762","HEXIM1",1,1,0,0,"NotAge"
"763","HEXIM2",1,1,0,0,"NotAge"
"764","HFE",8,5,0,0,"NotAge"
"765","HGFAC",2,1,0,0,"NotAge"
"766","HHLA2",2,1,0,0,"NotAge"
"767","HIF3A",2,1,0,0,"NotAge"
"768","HIGD2AP2",1,1,0,0,"NotAge"
"769","HIKESHIP2",1,1,0,0,"NotAge"
"770","HIPK1",3,1,0,0,"NotAge"
"771","HIPK1-AS1",3,1,0,0,"NotAge"
"772","HMGB1P51",1,1,0,0,"NotAge"
"773","HMGN1P12",1,1,0,0,"NotAge"
"774","HMGN2P10",1,1,0,0,"NotAge"
"775","HMGN2P18",1,1,0,0,"NotAge"
"776","HMGN2P3",1,1,0,0,"NotAge"
"777","HMGN4",6,4,0,0,"NotAge"
"778","HNRNPA1P1",7,4,0,0,"NotAge"
"779","HNRNPA1P17",2,1,0,0,"NotAge"
"780","HNRNPA1P21",3,1,0,0,"NotAge"
"781","HNRNPA1P52",3,2,0,0,"NotAge"
"782","HNRNPA1P73",1,1,0,0,"NotAge"
"783","HNRNPA3P16",1,1,0,0,"NotAge"
"784","HNRNPCP9",1,1,0,0,"NotAge"
"785","HNRNPM",1,1,0,0,"NotAge"
"786","HOATZ",1,1,0,0,"NotAge"
"787","HORMAD2",1,1,0,0,"NotAge"
"788","HOTTIP",1,1,0,0,"NotAge"
"789","HOXA13",1,1,0,0,"NotAge"
"790","HP",1,1,0,0,"NotAge"
"791","HPD",1,1,0,0,"NotAge"
"792","HPR",2,1,0,0,"NotAge"
"793","HPS3",2,1,0,0,"NotAge"
"794","HPS6",1,1,0,0,"NotAge"
"795","HRC",3,2,0,0,"NotAge"
"796","HRCT1",1,1,0,0,"NotAge"
"797","HRG",1,1,0,0,"NotAge"
"798","HRH1",1,1,0,0,"NotAge"
"799","HS3ST4",1,1,0,0,"NotAge"
"800","HSD11B2",2,1,0,0,"NotAge"
"801","HSD17B11",1,1,1,1,"NotAge"
"802","HSP90AB3P",2,1,0,0,"NotAge"
"803","HSP90AB4P",1,1,0,0,"NotAge"
"804","HSP90B1",3,1,1,1,"NotAge"
"805","HSPA8P14",4,2,0,0,"NotAge"
"806","HSPD1P4",1,1,0,0,"NotAge"
"807","HSPE1P1",1,1,0,0,"NotAge"
"808","HSPE1P3",1,1,0,0,"NotAge"
"809","HSPG2",2,2,3,2,"NotAge"
"810","HTD2",1,1,0,0,"NotAge"
"811","HTR3C",1,1,0,0,"NotAge"
"812","HTR6",1,1,1,1,"NotAge"
"813","HYDIN2",1,1,0,0,"NotAge"
"814","IBA57",1,1,0,0,"NotAge"
"815","IBA57-DT",1,1,0,0,"NotAge"
"816","IBSP",2,1,2,1,"NotAge"
"817","ICOS",1,1,0,0,"NotAge"
"818","IER3IP1",1,1,0,0,"NotAge"
"819","IFIH1",1,1,0,0,"NotAge"
"820","IFITM1",2,1,0,0,"NotAge"
"821","IFITM2",2,1,0,0,"NotAge"
"822","IFITM3",2,1,0,0,"NotAge"
"823","IFITM3P5",3,1,0,0,"NotAge"
"824","IFITM3P7",1,1,0,0,"NotAge"
"825","IFITM5",2,1,0,0,"NotAge"
"826","IFNA13",1,1,4,2,"NotAge"
"827","IFNA2",1,1,4,2,"NotAge"
"828","IFT172",2,2,0,0,"NotAge"
"829","IFT57",2,1,0,0,"NotAge"
"830","IFT80",1,1,0,0,"NotAge"
"831","IGFL1P1",2,1,0,0,"NotAge"
"832","IGFL1P2",1,1,0,0,"NotAge"
"833","IGFL2",2,1,0,0,"NotAge"
"834","IGFL2-AS1",2,1,0,0,"NotAge"
"835","IGHMBP2",1,1,0,0,"NotAge"
"836","IGHV1-12",3,1,0,0,"NotAge"
"837","IGHV1-14",3,1,0,0,"NotAge"
"838","IGHV1-17",2,1,0,0,"NotAge"
"839","IGHV3-11",3,1,0,0,"NotAge"
"840","IGHV3-13",3,1,0,0,"NotAge"
"841","IGHV3-15",3,1,0,0,"NotAge"
"842","IGHV3-16",2,1,0,0,"NotAge"
"843","IGHV3-19",2,1,0,0,"NotAge"
"844","IGHV3-20",2,1,0,0,"NotAge"
"845","IGHV3-21",2,1,0,0,"NotAge"
"846","IGHV3-64D",3,1,0,0,"NotAge"
"847","IGHV5-10-1",3,1,0,0,"NotAge"
"848","IGHVII-15-1",2,1,0,0,"NotAge"
"849","IGHVIII-11-1",3,1,0,0,"NotAge"
"850","IGHVIII-13-1",3,1,0,0,"NotAge"
"851","IGHVIII-16-1",2,1,0,0,"NotAge"
"852","IGSF11",2,1,0,0,"NotAge"
"853","IGSF23",1,1,0,0,"NotAge"
"854","IKZF5",1,1,0,0,"NotAge"
"855","IL12A-AS1",1,1,0,0,"NotAge"
"856","IL17RB",1,1,0,0,"NotAge"
"857","IL27",1,1,3,2,"NotAge"
"858","IL2RA",3,1,3,2,"NotAge"
"859","IL31RA",3,2,2,1,"NotAge"
"860","IL6R-AS1",1,1,0,0,"NotAge"
"861","IL7R",2,1,2,1,"Age"
"862","ILF2",1,1,0,0,"NotAge"
"863","ILF3",1,1,0,0,"NotAge"
"864","ILF3-DT",1,1,0,0,"NotAge"
"865","ILRUN",1,1,0,0,"NotAge"
"866","IMMP1LP2",4,2,0,0,"NotAge"
"867","IMP3P2",1,1,0,0,"NotAge"
"868","ING3",2,1,0,0,"NotAge"
"869","INMT",1,1,0,0,"NotAge"
"870","INO80C",1,1,0,0,"NotAge"
"871","INSR",2,2,8,3,"Age"
"872","INTS10",2,1,0,0,"NotAge"
"873","INVS",1,1,3,1,"NotAge"
"874","IP6K3",2,1,0,0,"NotAge"
"875","IQCB1",2,1,0,0,"NotAge"
"876","IQCB2P",9,5,0,0,"NotAge"
"877","IQCD",4,2,0,0,"NotAge"
"878","IQCE",1,1,0,0,"NotAge"
"879","IQCM",3,1,0,0,"NotAge"
"880","IQGAP1",1,1,3,1,"NotAge"
"881","IQGAP2",2,1,0,0,"NotAge"
"882","IRAK3",1,1,0,0,"NotAge"
"883","IRF1",1,1,0,0,"NotAge"
"884","IRF1-AS1",1,1,0,0,"NotAge"
"885","IRF2BP1",1,1,0,0,"NotAge"
"886","IRF4",3,1,0,0,"NotAge"
"887","IRF7",1,1,4,2,"NotAge"
"888","ISCUP1",2,1,0,0,"NotAge"
"889","ISL2",1,1,0,0,"NotAge"
"890","IST1",2,1,0,0,"NotAge"
"891","ITGA5",1,1,8,3,"NotAge"
"892","ITGB2",1,1,2,1,"NotAge"
"893","ITGB2-AS1",1,1,0,0,"NotAge"
"894","ITGB3",2,1,10,4,"NotAge"
"895","ITIH1",1,1,0,0,"NotAge"
"896","ITIH3",2,1,0,0,"NotAge"
"897","ITIH4",2,1,0,0,"NotAge"
"898","ITIH4-AS1",2,1,0,0,"NotAge"
"899","ITPKA",1,1,5,3,"NotAge"
"900","ITPR3",6,3,9,3,"NotAge"
"901","ITPRIP",1,1,0,0,"NotAge"
"902","ITPRIP-AS1",1,1,0,0,"NotAge"
"903","IZUMO2",2,1,0,0,"NotAge"
"904","JAG1",1,1,0,0,"NotAge"
"905","JAZF1",3,2,0,0,"NotAge"
"906","JAZF1-AS1",3,2,0,0,"NotAge"
"907","JMJD1C",1,1,0,0,"NotAge"
"908","JMJD1C-AS1",1,1,0,0,"NotAge"
"909","JMJD6",1,1,0,0,"NotAge"
"910","JMJD7",1,1,0,0,"NotAge"
"911","JMJD7-PLA2G4B",1,1,3,2,"NotAge"
"912","JTB",1,1,0,0,"NotAge"
"913","JUND",2,1,4,2,"Age"
"914","KANK2",5,1,0,0,"NotAge"
"915","KANSL2",1,1,0,0,"NotAge"
"916","KAT2B",1,1,0,0,"NotAge"
"917","KBTBD4",2,1,0,0,"NotAge"
"918","KCNC4",1,1,0,0,"NotAge"
"919","KCNH7",1,1,0,0,"NotAge"
"920","KCNJ11",1,1,1,1,"NotAge"
"921","KCNJ14",2,1,0,0,"NotAge"
"922","KCNJ6",1,1,4,3,"NotAge"
"923","KCNK4",1,1,0,0,"NotAge"
"924","KCNN2",1,1,0,0,"NotAge"
"925","KCNN3",2,1,0,0,"NotAge"
"926","KCNQ1",3,2,1,1,"NotAge"
"927","KCNQ1-AS1",2,1,0,0,"NotAge"
"928","KCNQ1OT1",3,2,0,0,"NotAge"
"929","KCTD19",2,1,0,0,"NotAge"
"930","KDELR1",3,1,0,0,"NotAge"
"931","KDM2B",5,3,0,0,"NotAge"
"932","KDM4B",1,1,0,0,"NotAge"
"933","KEAP1",3,1,0,0,"NotAge"
"934","KIAA0408",4,3,0,0,"NotAge"
"935","KIAA0895L",1,1,0,0,"NotAge"
"936","KIAA2013",1,1,0,0,"NotAge"
"937","KIFAP3",2,1,0,0,"NotAge"
"938","KLB",1,1,0,0,"NotAge"
"939","KLC3",2,1,1,1,"NotAge"
"940","KLF3",1,1,0,0,"NotAge"
"941","KLHL10",1,1,0,0,"NotAge"
"942","KLHL11",1,1,0,0,"NotAge"
"943","KLRF1",3,1,0,0,"NotAge"
"944","KLRF2",3,1,0,0,"NotAge"
"945","KLRG2",1,1,0,0,"NotAge"
"946","KMT5B",2,1,3,1,"NotAge"
"947","KNTC1",2,2,0,0,"NotAge"
"948","KREMEN1",1,1,0,0,"NotAge"
"949","KRI1",2,1,0,0,"NotAge"
"950","KRIT1",1,1,0,0,"NotAge"
"951","KRT18P13",2,1,0,0,"NotAge"
"952","KRT18P37",1,1,0,0,"NotAge"
"953","KRT18P39",1,1,0,0,"NotAge"
"954","KRT8P3",2,1,0,0,"NotAge"
"955","KRT8P36",1,1,0,0,"NotAge"
"956","KRTCAP2",1,1,0,0,"NotAge"
"957","KRTCAP3",1,1,0,0,"NotAge"
"958","LAMA3",1,1,5,2,"NotAge"
"959","LAMA4",2,1,5,2,"NotAge"
"960","LAMTOR5-AS1",2,1,0,0,"NotAge"
"961","LARP1P1",4,1,0,0,"NotAge"
"962","LAYN",1,1,0,0,"NotAge"
"963","LBX1-AS1",2,1,0,0,"NotAge"
"964","LCA5",1,1,0,0,"NotAge"
"965","LCORL",1,1,0,0,"NotAge"
"966","LDHAL6CP",1,1,0,0,"NotAge"
"967","LDLR",2,1,1,1,"NotAge"
"968","LDLRAD2",1,1,0,0,"NotAge"
"969","LEMD2",4,3,0,0,"NotAge"
"970","LENEP",1,1,0,0,"NotAge"
"971","LEPR",2,1,2,2,"Age"
"972","LEPROT",2,1,0,0,"NotAge"
"973","LETR1",1,1,0,0,"NotAge"
"974","LFNG",1,1,0,0,"NotAge"
"975","LGALS1",2,1,0,0,"NotAge"
"976","LGALS2",3,1,0,0,"NotAge"
"977","LGR4",1,1,3,2,"NotAge"
"978","LGR4-AS1",1,1,0,0,"NotAge"
"979","LHX3",4,1,0,0,"NotAge"
"980","LIF",1,1,3,2,"NotAge"
"981","LIF-AS1",1,1,0,0,"NotAge"
"982","LIF-AS2",1,1,0,0,"NotAge"
"983","LIN7B",3,2,0,0,"NotAge"
"984","LINC00163",1,1,0,0,"NotAge"
"985","LINC00165",1,1,0,0,"NotAge"
"986","LINC00208",2,2,0,0,"NotAge"
"987","LINC00240",8,4,0,0,"NotAge"
"988","LINC00271",1,1,0,0,"NotAge"
"989","LINC00299",1,1,0,0,"NotAge"
"990","LINC00336",1,1,0,0,"NotAge"
"991","LINC00362",1,1,0,0,"NotAge"
"992","LINC00384",1,1,0,0,"NotAge"
"993","LINC00385",1,1,0,0,"NotAge"
"994","LINC00400",1,1,0,0,"NotAge"
"995","LINC00466",1,1,0,0,"NotAge"
"996","LINC00469",2,1,0,0,"NotAge"
"997","LINC00491",3,1,0,0,"NotAge"
"998","LINC00492",3,1,0,0,"NotAge"
"999","LINC00499",1,1,0,0,"NotAge"
"1000","LINC00500",1,1,0,0,"NotAge"
"1001","LINC00508",1,1,0,0,"NotAge"
"1002","LINC00529",2,1,0,0,"NotAge"
"1003","LINC00554",3,1,0,0,"NotAge"
"1004","LINC00567",3,1,0,0,"NotAge"
"1005","LINC00634",1,1,0,0,"NotAge"
"1006","LINC00639",2,1,0,0,"NotAge"
"1007","LINC00663",2,2,0,0,"NotAge"
"1008","LINC00678",1,1,0,0,"NotAge"
"1009","LINC00686",2,1,0,0,"NotAge"
"1010","LINC00907",1,1,0,0,"NotAge"
"1011","LINC00970",4,2,0,0,"NotAge"
"1012","LINC01016",1,1,0,0,"NotAge"
"1013","LINC01090",1,1,0,0,"NotAge"
"1014","LINC01091",3,1,0,0,"NotAge"
"1015","LINC01100",1,1,0,0,"NotAge"
"1016","LINC01126",1,1,0,0,"NotAge"
"1017","LINC01142",2,1,0,0,"NotAge"
"1018","LINC01150",1,1,0,0,"NotAge"
"1019","LINC01154",1,1,0,0,"NotAge"
"1020","LINC01173",2,2,0,0,"NotAge"
"1021","LINC01184",1,1,0,0,"NotAge"
"1022","LINC01215",2,1,0,0,"NotAge"
"1023","LINC01277",1,1,0,0,"NotAge"
"1024","LINC01331",1,1,0,0,"NotAge"
"1025","LINC01332",1,1,0,0,"NotAge"
"1026","LINC01333",1,1,0,0,"NotAge"
"1027","LINC01335",1,1,0,0,"NotAge"
"1028","LINC01342",2,1,0,0,"NotAge"
"1029","LINC01381",1,1,0,0,"NotAge"
"1030","LINC01397",1,1,0,0,"NotAge"
"1031","LINC01424",1,1,0,0,"NotAge"
"1032","LINC01435",1,1,0,0,"NotAge"
"1033","LINC01460",3,2,0,0,"NotAge"
"1034","LINC01473",1,1,0,0,"NotAge"
"1035","LINC01476",1,1,0,0,"NotAge"
"1036","LINC01503",1,1,0,0,"NotAge"
"1037","LINC01525",2,1,0,0,"NotAge"
"1038","LINC01547",1,1,0,0,"NotAge"
"1039","LINC01571",1,1,0,0,"NotAge"
"1040","LINC01572",1,1,0,0,"NotAge"
"1041","LINC01574",1,1,0,0,"NotAge"
"1042","LINC01585",1,1,0,0,"NotAge"
"1043","LINC01621",1,1,0,0,"NotAge"
"1044","LINC01649",2,1,0,0,"NotAge"
"1045","LINC01681",4,1,0,0,"NotAge"
"1046","LINC01734",1,1,0,0,"NotAge"
"1047","LINC01739",1,1,0,0,"NotAge"
"1048","LINC01754",1,1,0,0,"NotAge"
"1049","LINC01757",1,1,0,0,"NotAge"
"1050","LINC01768",5,1,0,0,"NotAge"
"1051","LINC01814",1,1,0,0,"NotAge"
"1052","LINC01822",1,1,0,0,"NotAge"
"1053","LINC01833",2,1,0,0,"NotAge"
"1054","LINC01882",3,1,0,0,"NotAge"
"1055","LINC02055",1,1,0,0,"NotAge"
"1056","LINC02056",1,1,0,0,"NotAge"
"1057","LINC02080",1,1,0,0,"NotAge"
"1058","LINC02092",2,1,0,0,"NotAge"
"1059","LINC02166",1,1,0,0,"NotAge"
"1060","LINC02178",2,1,0,0,"NotAge"
"1061","LINC02206",1,1,0,0,"NotAge"
"1062","LINC02210",3,2,0,0,"NotAge"
"1063","LINC02210-CRHR1",4,2,0,0,"NotAge"
"1064","LINC02227",1,1,0,0,"NotAge"
"1065","LINC02265",3,1,0,0,"NotAge"
"1066","LINC02272",1,1,0,0,"NotAge"
"1067","LINC02308",3,1,0,0,"NotAge"
"1068","LINC02356",4,2,0,0,"NotAge"
"1069","LINC02357",3,1,0,0,"NotAge"
"1070","LINC02374",3,1,0,0,"NotAge"
"1071","LINC02384",2,1,0,0,"NotAge"
"1072","LINC02390",1,1,0,0,"NotAge"
"1073","LINC02392",1,1,0,0,"NotAge"
"1074","LINC02399",1,1,0,0,"NotAge"
"1075","LINC02428",3,2,0,0,"NotAge"
"1076","LINC02435",2,1,0,0,"NotAge"
"1077","LINC02470",3,1,0,0,"NotAge"
"1078","LINC02498",3,1,0,0,"NotAge"
"1079","LINC02503",1,1,0,0,"NotAge"
"1080","LINC02513",1,1,0,0,"NotAge"
"1081","LINC02580",1,1,0,0,"NotAge"
"1082","LINC02586",1,1,0,0,"NotAge"
"1083","LINC02620",1,1,0,0,"NotAge"
"1084","LINC02671",3,1,0,0,"NotAge"
"1085","LINC02694",4,1,0,0,"NotAge"
"1086","LINC02702",2,1,0,0,"NotAge"
"1087","LINC02709",2,2,0,0,"NotAge"
"1088","LINC02723",1,1,0,0,"NotAge"
"1089","LINC02724",1,1,0,0,"NotAge"
"1090","LINC02725",2,1,0,0,"NotAge"
"1091","LINC02736",2,2,0,0,"NotAge"
"1092","LINC02775",1,1,0,0,"NotAge"
"1093","LINC02785",1,1,0,0,"NotAge"
"1094","LINC02793",1,1,0,0,"NotAge"
"1095","LINC02822",1,1,0,0,"NotAge"
"1096","LINC02832",2,1,0,0,"NotAge"
"1097","LINC02846",2,1,0,0,"NotAge"
"1098","LINC02863",1,1,0,0,"NotAge"
"1099","LINC02865",1,1,0,0,"NotAge"
"1100","LINC02871",1,1,0,0,"NotAge"
"1101","LINC02913",1,1,0,0,"NotAge"
"1102","LINC02914",2,1,0,0,"NotAge"
"1103","LINGO1",1,1,0,0,"NotAge"
"1104","LINP1",1,1,0,0,"NotAge"
"1105","LIPH",3,2,0,0,"NotAge"
"1106","LMAN1L",1,1,0,0,"NotAge"
"1107","LMF1",1,1,0,0,"NotAge"
"1108","LNCDAT",1,1,0,0,"NotAge"
"1109","LPA",5,1,0,0,"NotAge"
"1110","LPAL2",5,1,0,0,"NotAge"
"1111","LPAR2",1,1,2,2,"NotAge"
"1112","LPL",2,1,10,3,"NotAge"
"1113","LRIG2",1,1,0,0,"NotAge"
"1114","LRIG2-DT",1,1,0,0,"NotAge"
"1115","LRP4",1,1,0,0,"NotAge"
"1116","LRP5",2,1,4,2,"NotAge"
"1117","LRPPRC",4,1,0,0,"NotAge"
"1118","LRRC25",3,1,0,0,"NotAge"
"1119","LRRC29",2,1,0,0,"NotAge"
"1120","LRRC36",2,1,0,0,"NotAge"
"1121","LRRC37A17P",1,1,0,0,"NotAge"
"1122","LRRC37A4P",3,2,0,0,"NotAge"
"1123","LRRFIP2",1,1,0,0,"NotAge"
"1124","LSM11",1,1,0,0,"NotAge"
"1125","LSP1",1,1,4,3,"NotAge"
"1126","LTBP3",2,2,0,0,"NotAge"
"1127","LTK",1,1,0,0,"NotAge"
"1128","LUC7L2",1,1,0,0,"NotAge"
"1129","LYPD4",2,1,0,0,"NotAge"
"1130","MACROD1",5,3,0,0,"NotAge"
"1131","MAD1L1",1,1,5,2,"NotAge"
"1132","MAD2L1P1",1,1,0,0,"NotAge"
"1133","MADD",1,1,0,0,"NotAge"
"1134","MADD-AS1",1,1,0,0,"NotAge"
"1135","MAGI3",1,1,0,0,"NotAge"
"1136","MALAT1",1,1,0,0,"NotAge"
"1137","MAN2C1",1,1,0,0,"NotAge"
"1138","MANBA",1,1,0,0,"NotAge"
"1139","MAP1B",1,1,0,0,"NotAge"
"1140","MAP3K13",3,2,0,0,"NotAge"
"1141","MAP3K14",2,1,1,1,"NotAge"
